userid,payment_amount,payment_date
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,85,2020-11-30 06:29:36
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,4,2020-12-01 10:33:12
385fc5c2-299a-4f44-b79b-df22fc623278,81,2020-12-02 02:07:59
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,66,2020-12-02 04:41:03
8e0b68d2-5449-4991-ad3e-fae5a8734981,1,2020-12-02 05:59:06
551e9c45-3490-49dc-8524-c97c5f2cce4f,83,2020-12-03 02:19:59
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,68,2020-12-03 05:08:43
fbe7b364-b056-4a93-ab4a-1470077e9a4e,1,2020-12-03 21:36:42
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,76,2020-12-04 20:14:38
b76b02ce-f21f-4d42-8ebc-4223dc0980da,25,2020-12-05 19:45:29
87f66716-d900-49b4-bde4-92bb55b44536,36,2020-12-06 06:59:44
385fc5c2-299a-4f44-b79b-df22fc623278,80,2020-12-06 19:07:38
c228799f-a20c-41c0-99f7-cbece2d77d88,45,2020-12-06 19:16:55
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,44,2020-12-07 01:47:23
666e4f2f-ac77-416f-8932-b219ab61eeea,42,2020-12-07 15:28:25
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,28,2020-12-08 04:53:39
9a21fc18-adc4-4822-a104-3b791c7054cd,42,2020-12-08 19:52:39
a7568139-0dbb-4627-84d0-9991061374ed,44,2020-12-11 00:33:55
385fc5c2-299a-4f44-b79b-df22fc623278,5,2020-12-12 21:12:48
b76b02ce-f21f-4d42-8ebc-4223dc0980da,83,2020-12-15 11:57:47
05fad709-1d71-472d-95b8-71a60c6c1b25,76,2020-12-16 21:34:14
afc114e2-099f-40f4-a376-2909774a9a7f,62,2020-12-20 21:25:06
184e96cf-84ce-40df-93c7-b3a89572e175,72,2020-12-20 23:10:05
3ef77314-f52a-4c5d-9452-ce947222bb59,33,2020-12-21 18:28:18
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,15,2020-12-21 21:05:47
fd2b16cf-a3fc-452d-89ac-ac3587864378,3,2020-12-23 05:02:13
e3951e68-19c2-4996-85cf-830d11f5bdfa,32,2020-12-24 01:55:21
482520fb-8e69-48f4-8961-3b79e0bd9a44,11,2020-12-24 04:47:12
92690d8f-94db-4af8-9959-64367e388883,48,2020-12-24 08:07:10
30c77848-b0ca-4f48-a78c-b8923b8cf895,68,2020-12-24 23:44:13
385fc5c2-299a-4f44-b79b-df22fc623278,51,2020-12-25 04:17:26
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,83,2020-12-25 07:09:40
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,54,2020-12-25 16:12:59
5627c847-b50f-486a-ac01-fec29c5ee5b3,95,2020-12-26 02:05:19
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,85,2020-12-26 20:14:59
53d3af82-a9cc-4b30-89b4-2755f9beaaed,38,2020-12-27 08:20:47
e3951e68-19c2-4996-85cf-830d11f5bdfa,7,2020-12-28 02:25:40
b21456e9-eb12-485e-bef1-bcae563e11b4,94,2020-12-28 04:53:51
61b65069-1af1-40fb-8405-669349affd66,76,2020-12-28 19:54:38
c228799f-a20c-41c0-99f7-cbece2d77d88,41,2020-12-28 20:34:31
4362791f-dea2-41d8-ac56-c80f811a8487,44,2020-12-28 21:57:28
cb927c97-9025-40bb-a563-f20b644946c3,17,2020-12-29 16:31:11
e3951e68-19c2-4996-85cf-830d11f5bdfa,99,2020-12-29 19:29:52
7ba498a7-192f-45b1-9583-6249a8beb5ea,43,2020-12-30 03:52:54
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,36,2020-12-30 19:48:00
db3be399-62e2-411d-9724-38550a02d53d,6,2020-12-31 11:08:27
3b82d826-fa26-42bb-83c2-01b1a16c4e51,45,2021-01-01 05:42:57
551e9c45-3490-49dc-8524-c97c5f2cce4f,58,2021-01-01 22:17:56
385fc5c2-299a-4f44-b79b-df22fc623278,48,2021-01-01 22:19:50
1b203264-ef37-4988-a0d6-e854c9060064,34,2021-01-04 05:14:57
a90ca77c-e839-460d-8047-b5bf1e70f471,77,2021-01-04 09:25:56
c11a9aee-95eb-4863-8146-c4c3956d8a02,76,2021-01-05 02:26:35
23631745-9811-4e90-8cae-f429c831ee7d,63,2021-01-05 21:35:55
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,35,2021-01-05 22:28:27
9976c7d6-4d58-4558-8d78-0c9328b73ae1,44,2021-01-07 20:51:56
385fc5c2-299a-4f44-b79b-df22fc623278,21,2021-01-08 18:11:09
9f76499a-2e82-41c6-bbef-8f7c09c9d287,42,2021-01-08 21:10:36
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,9,2021-01-10 00:09:26
5627c847-b50f-486a-ac01-fec29c5ee5b3,16,2021-01-10 17:45:32
b90a6273-37a4-4082-b0e7-916a7502f225,49,2021-01-11 13:54:45
a7221354-1cf2-474b-b0ec-c5d62aff2429,24,2021-01-12 01:54:47
aade9471-0b14-4331-a08c-00208b486af0,56,2021-01-13 03:41:07
9effa928-16c5-4438-ac9f-7ad852f5efa0,7,2021-01-13 03:44:59
23631745-9811-4e90-8cae-f429c831ee7d,69,2021-01-13 14:51:15
a90ca77c-e839-460d-8047-b5bf1e70f471,9,2021-01-15 12:53:51
184e96cf-84ce-40df-93c7-b3a89572e175,45,2021-01-15 18:25:30
9976c7d6-4d58-4558-8d78-0c9328b73ae1,38,2021-01-16 05:34:09
184e96cf-84ce-40df-93c7-b3a89572e175,17,2021-01-17 01:25:02
9effa928-16c5-4438-ac9f-7ad852f5efa0,72,2021-01-17 08:51:00
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,97,2021-01-18 21:22:47
184e96cf-84ce-40df-93c7-b3a89572e175,85,2021-01-20 21:13:57
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,34,2021-01-21 00:02:26
9effa928-16c5-4438-ac9f-7ad852f5efa0,35,2021-01-21 10:57:26
9f76499a-2e82-41c6-bbef-8f7c09c9d287,37,2021-01-22 13:15:09
6c31f465-8df8-4630-8988-1dac1a950bed,77,2021-01-22 14:56:09
482520fb-8e69-48f4-8961-3b79e0bd9a44,24,2021-01-23 02:32:56
fdd1ed13-4e10-4bae-8344-63501c51222f,50,2021-01-23 03:15:18
7f920fab-f166-4f50-9667-9bfce267c735,10,2021-01-24 10:31:32
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,29,2021-01-24 22:09:29
a2d4f53c-f353-4bc0-9640-e3d8203af78e,19,2021-01-25 16:04:58
63a02edc-682c-488a-a7ed-98c659b7e6d2,33,2021-01-25 22:11:44
6c31f465-8df8-4630-8988-1dac1a950bed,10,2021-01-27 10:42:34
a7221354-1cf2-474b-b0ec-c5d62aff2429,15,2021-01-27 14:01:07
7696fa6d-9f61-44e5-b38b-726461631683,78,2021-01-29 07:25:25
fdd1ed13-4e10-4bae-8344-63501c51222f,95,2021-01-29 12:13:24
43b5898e-2898-4586-8366-7aeb34e951fa,72,2021-01-31 00:31:26
c2f9a906-0756-4e6e-b21c-7fe80931e42d,55,2021-01-31 06:25:03
fe2c931c-4973-4c30-aec6-300aab577f02,39,2021-01-31 19:51:23
806057da-27ca-4726-85f4-528b828c6f8a,11,2021-02-01 08:09:06
3ef77314-f52a-4c5d-9452-ce947222bb59,59,2021-02-01 10:18:55
6c31f465-8df8-4630-8988-1dac1a950bed,73,2021-02-03 07:54:58
fdd1ed13-4e10-4bae-8344-63501c51222f,4,2021-02-03 13:24:06
b76b02ce-f21f-4d42-8ebc-4223dc0980da,49,2021-02-04 01:47:25
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,5,2021-02-04 08:42:13
a665db39-536c-4c1d-b53b-3b0cb8f678bb,61,2021-02-06 06:11:22
cb927c97-9025-40bb-a563-f20b644946c3,10,2021-02-08 15:50:42
4362791f-dea2-41d8-ac56-c80f811a8487,76,2021-02-09 11:28:26
a665db39-536c-4c1d-b53b-3b0cb8f678bb,60,2021-02-10 06:50:30
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,34,2021-02-10 07:36:55
9f76499a-2e82-41c6-bbef-8f7c09c9d287,9,2021-02-10 13:39:02
bc1664e4-83d2-4a93-8bc7-5a353df97d14,19,2021-02-11 04:04:28
d4cb66b0-3894-4e30-98f9-987309d01b65,18,2021-02-11 07:51:39
23631745-9811-4e90-8cae-f429c831ee7d,76,2021-02-11 18:54:48
f73931a6-f397-422d-881b-ff6102beb2db,32,2021-02-13 02:49:14
92690d8f-94db-4af8-9959-64367e388883,55,2021-02-13 09:47:51
b76b02ce-f21f-4d42-8ebc-4223dc0980da,68,2021-02-14 17:16:10
92690d8f-94db-4af8-9959-64367e388883,22,2021-02-15 19:28:06
b90a6273-37a4-4082-b0e7-916a7502f225,18,2021-02-16 08:32:46
482520fb-8e69-48f4-8961-3b79e0bd9a44,91,2021-02-16 14:01:26
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,3,2021-02-17 21:47:03
c2f9a906-0756-4e6e-b21c-7fe80931e42d,65,2021-02-18 03:41:18
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,23,2021-02-18 10:03:00
aad1874b-28a0-42b3-962e-6f3aed662d9d,50,2021-02-19 03:57:14
b90a6273-37a4-4082-b0e7-916a7502f225,75,2021-02-19 06:12:59
7f920fab-f166-4f50-9667-9bfce267c735,22,2021-02-19 16:02:59
385fc5c2-299a-4f44-b79b-df22fc623278,17,2021-02-19 16:57:29
ad49f441-1695-4a70-bb60-8c7cce0b4008,46,2021-02-20 05:48:08
30c77848-b0ca-4f48-a78c-b8923b8cf895,32,2021-02-20 10:09:09
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,52,2021-02-20 16:56:02
16b8b179-48bd-4605-8d86-4ad619270f56,32,2021-02-22 00:23:00
9f76499a-2e82-41c6-bbef-8f7c09c9d287,44,2021-02-22 02:10:57
d5e3fd09-e774-4d97-8a44-9414f02e14cb,99,2021-02-22 22:12:09
b774db42-b90a-41f9-baed-a0873e63af98,9,2021-02-23 03:24:57
4362791f-dea2-41d8-ac56-c80f811a8487,4,2021-02-23 03:45:08
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,76,2021-02-23 13:25:40
a665db39-536c-4c1d-b53b-3b0cb8f678bb,5,2021-02-24 09:00:24
7ba498a7-192f-45b1-9583-6249a8beb5ea,76,2021-02-25 12:02:27
5b81f2c0-1925-4e6d-924d-f5323aafb9de,54,2021-02-26 03:00:11
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,42,2021-02-27 08:27:07
afc114e2-099f-40f4-a376-2909774a9a7f,89,2021-02-28 21:00:34
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,36,2021-02-28 23:47:09
ba28c03c-966a-4334-8cae-c426e9d83209,98,2021-03-01 22:35:25
551e9c45-3490-49dc-8524-c97c5f2cce4f,83,2021-03-02 09:36:12
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,41,2021-03-02 18:28:58
fd2b16cf-a3fc-452d-89ac-ac3587864378,98,2021-03-03 13:08:13
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,97,2021-03-03 17:31:09
43b5898e-2898-4586-8366-7aeb34e951fa,76,2021-03-03 21:39:22
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,70,2021-03-04 00:17:42
fec31cda-d151-46bd-a5ee-d81cf9ae710d,50,2021-03-04 11:38:23
e7f570bf-a190-47fe-9466-7711669513d1,73,2021-03-04 18:19:26
551e9c45-3490-49dc-8524-c97c5f2cce4f,49,2021-03-06 01:05:49
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,12,2021-03-06 03:07:01
e3951e68-19c2-4996-85cf-830d11f5bdfa,56,2021-03-06 08:09:55
8e0b68d2-5449-4991-ad3e-fae5a8734981,70,2021-03-06 09:59:16
80108da1-eb03-467a-a297-b44f5724f9cb,62,2021-03-06 21:27:21
ba28c03c-966a-4334-8cae-c426e9d83209,4,2021-03-06 22:14:04
e7f570bf-a190-47fe-9466-7711669513d1,94,2021-03-07 02:29:43
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,33,2021-03-09 02:22:40
7f920fab-f166-4f50-9667-9bfce267c735,84,2021-03-09 05:56:52
9d61c089-dc5d-4f57-b993-0733195007d4,57,2021-03-09 12:27:44
ba28c03c-966a-4334-8cae-c426e9d83209,97,2021-03-10 02:22:45
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,63,2021-03-10 15:05:36
9a21fc18-adc4-4822-a104-3b791c7054cd,46,2021-03-12 08:05:10
7696fa6d-9f61-44e5-b38b-726461631683,7,2021-03-13 11:05:00
99f4e765-ac64-49d5-9653-0cb5b02e574d,97,2021-03-14 04:07:06
b3a39b62-bbd1-46e0-8222-71bd9465fab5,56,2021-03-15 12:05:17
e7f570bf-a190-47fe-9466-7711669513d1,80,2021-03-15 18:27:51
7ba498a7-192f-45b1-9583-6249a8beb5ea,30,2021-03-15 23:07:36
1b203264-ef37-4988-a0d6-e854c9060064,6,2021-03-16 16:01:11
43b5898e-2898-4586-8366-7aeb34e951fa,98,2021-03-16 23:08:19
80108da1-eb03-467a-a297-b44f5724f9cb,75,2021-03-17 21:44:34
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,69,2021-03-18 11:42:33
9effa928-16c5-4438-ac9f-7ad852f5efa0,54,2021-03-19 21:59:35
f7dab0ef-4c57-4221-b602-dcb71087dee8,46,2021-03-19 22:50:20
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,73,2021-03-20 17:14:46
b76b02ce-f21f-4d42-8ebc-4223dc0980da,13,2021-03-21 11:02:15
fdd1ed13-4e10-4bae-8344-63501c51222f,6,2021-03-22 08:56:26
bc1664e4-83d2-4a93-8bc7-5a353df97d14,53,2021-03-22 16:58:11
5b81f2c0-1925-4e6d-924d-f5323aafb9de,42,2021-03-23 04:35:12
08e54d2c-9b91-4ee7-8eab-0300cd49e0c9,37,2021-03-23 15:32:45
184e96cf-84ce-40df-93c7-b3a89572e175,79,2021-03-24 01:35:39
4362791f-dea2-41d8-ac56-c80f811a8487,67,2021-03-24 07:59:43
92690d8f-94db-4af8-9959-64367e388883,57,2021-03-24 10:20:32
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,92,2021-03-25 12:03:35
9976c7d6-4d58-4558-8d78-0c9328b73ae1,94,2021-03-25 15:34:13
a7221354-1cf2-474b-b0ec-c5d62aff2429,61,2021-03-25 15:44:33
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,58,2021-03-26 04:23:45
fe2c931c-4973-4c30-aec6-300aab577f02,84,2021-03-27 07:11:02
4362791f-dea2-41d8-ac56-c80f811a8487,62,2021-03-28 10:21:00
a665db39-536c-4c1d-b53b-3b0cb8f678bb,63,2021-03-29 01:17:14
b76b02ce-f21f-4d42-8ebc-4223dc0980da,88,2021-03-29 07:25:52
fbe7b364-b056-4a93-ab4a-1470077e9a4e,63,2021-03-30 20:12:15
3ef77314-f52a-4c5d-9452-ce947222bb59,28,2021-03-31 08:41:44
806057da-27ca-4726-85f4-528b828c6f8a,8,2021-04-01 04:52:50
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,64,2021-04-01 10:02:56
385fc5c2-299a-4f44-b79b-df22fc623278,51,2021-04-01 10:42:19
9effa928-16c5-4438-ac9f-7ad852f5efa0,11,2021-04-01 10:52:27
b21456e9-eb12-485e-bef1-bcae563e11b4,97,2021-04-02 14:48:53
a2d4f53c-f353-4bc0-9640-e3d8203af78e,71,2021-04-04 03:53:25
aad1874b-28a0-42b3-962e-6f3aed662d9d,80,2021-04-06 00:09:33
fec31cda-d151-46bd-a5ee-d81cf9ae710d,6,2021-04-06 17:27:27
9d61c089-dc5d-4f57-b993-0733195007d4,6,2021-04-07 02:21:02
7f920fab-f166-4f50-9667-9bfce267c735,80,2021-04-07 23:22:48
aade9471-0b14-4331-a08c-00208b486af0,45,2021-04-09 00:54:07
fdd1ed13-4e10-4bae-8344-63501c51222f,89,2021-04-09 10:13:22
fdd1ed13-4e10-4bae-8344-63501c51222f,22,2021-04-09 16:41:32
5b81f2c0-1925-4e6d-924d-f5323aafb9de,11,2021-04-10 14:48:47
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,93,2021-04-10 21:31:40
7d0a7207-fb42-41b6-b2b8-c49b3b6f6618,10,2021-04-11 19:52:27
ad49f441-1695-4a70-bb60-8c7cce0b4008,29,2021-04-12 07:18:36
4362791f-dea2-41d8-ac56-c80f811a8487,91,2021-04-12 12:43:04
666e4f2f-ac77-416f-8932-b219ab61eeea,18,2021-04-13 03:17:34
e44e5d7b-e127-49c6-bbc1-348d0dbd9088,50,2021-04-14 04:12:59
4362791f-dea2-41d8-ac56-c80f811a8487,6,2021-04-14 05:43:23
551e9c45-3490-49dc-8524-c97c5f2cce4f,15,2021-04-16 22:55:35
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,13,2021-04-17 02:39:30
c11a9aee-95eb-4863-8146-c4c3956d8a02,53,2021-04-17 16:07:46
806057da-27ca-4726-85f4-528b828c6f8a,23,2021-04-18 02:45:57
b76b02ce-f21f-4d42-8ebc-4223dc0980da,67,2021-04-19 01:50:26
b90a6273-37a4-4082-b0e7-916a7502f225,69,2021-04-19 04:24:42
cfe1b2b8-cf3a-4e7b-b211-6dccc4ba08ee,59,2021-04-20 02:29:30
92690d8f-94db-4af8-9959-64367e388883,69,2021-04-22 00:05:00
53d3af82-a9cc-4b30-89b4-2755f9beaaed,62,2021-04-22 02:33:17
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,38,2021-04-22 04:46:23
61b65069-1af1-40fb-8405-669349affd66,49,2021-04-22 11:52:24
a2d4f53c-f353-4bc0-9640-e3d8203af78e,3,2021-04-22 19:03:13
61b65069-1af1-40fb-8405-669349affd66,33,2021-04-23 06:02:17
16b8b179-48bd-4605-8d86-4ad619270f56,89,2021-04-23 10:46:24
fbe7b364-b056-4a93-ab4a-1470077e9a4e,29,2021-04-23 12:15:14
fdd1ed13-4e10-4bae-8344-63501c51222f,69,2021-04-24 14:14:13
806057da-27ca-4726-85f4-528b828c6f8a,94,2021-04-24 22:32:46
43b5898e-2898-4586-8366-7aeb34e951fa,95,2021-04-25 00:22:37
23631745-9811-4e90-8cae-f429c831ee7d,15,2021-04-25 08:27:46
523cde68-3d52-44ae-8e8d-cfd83ad877ca,90,2021-04-26 02:31:36
a7221354-1cf2-474b-b0ec-c5d62aff2429,90,2021-04-26 22:05:19
e7f570bf-a190-47fe-9466-7711669513d1,5,2021-04-27 06:28:35
a665db39-536c-4c1d-b53b-3b0cb8f678bb,76,2021-04-27 15:04:55
e3951e68-19c2-4996-85cf-830d11f5bdfa,25,2021-04-28 02:11:50
96713f89-fc21-4107-a8c3-bb42d0f5ffd4,17,2021-04-28 05:46:09
184e96cf-84ce-40df-93c7-b3a89572e175,70,2021-04-28 14:52:08
5627c847-b50f-486a-ac01-fec29c5ee5b3,42,2021-04-30 15:28:38
b21456e9-eb12-485e-bef1-bcae563e11b4,97,2021-05-02 03:13:53
c2f9a906-0756-4e6e-b21c-7fe80931e42d,58,2021-05-02 07:16:04
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,89,2021-05-02 12:45:01
1b317fd3-e9b7-4661-99d7-d7ae42a1e007,9,2021-05-02 14:21:03
fe2c931c-4973-4c30-aec6-300aab577f02,15,2021-05-02 22:42:49
a665db39-536c-4c1d-b53b-3b0cb8f678bb,80,2021-05-03 03:46:41
7f920fab-f166-4f50-9667-9bfce267c735,12,2021-05-03 13:10:23
e7f570bf-a190-47fe-9466-7711669513d1,10,2021-05-03 22:01:28
d4cb66b0-3894-4e30-98f9-987309d01b65,76,2021-05-04 13:11:59
9effa928-16c5-4438-ac9f-7ad852f5efa0,72,2021-05-05 07:08:02
9976c7d6-4d58-4558-8d78-0c9328b73ae1,11,2021-05-05 11:26:00
7dfbd71b-a880-41b5-8549-8deb07374988,75,2021-05-06 00:31:10
05fad709-1d71-472d-95b8-71a60c6c1b25,73,2021-05-06 12:54:10
be9ec273-c9ac-4919-b1a8-c23899fa3c98,7,2021-05-06 14:01:41
523cde68-3d52-44ae-8e8d-cfd83ad877ca,28,2021-05-08 08:22:30
c2f9a906-0756-4e6e-b21c-7fe80931e42d,68,2021-05-09 02:07:01
a2d4f53c-f353-4bc0-9640-e3d8203af78e,45,2021-05-09 10:39:05
385fc5c2-299a-4f44-b79b-df22fc623278,63,2021-05-09 22:10:00
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,76,2021-05-12 08:58:35
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,29,2021-05-12 16:33:22
80108da1-eb03-467a-a297-b44f5724f9cb,27,2021-05-12 23:33:09
db3be399-62e2-411d-9724-38550a02d53d,81,2021-05-14 02:43:58
63a02edc-682c-488a-a7ed-98c659b7e6d2,23,2021-05-14 03:00:06
8e0b68d2-5449-4991-ad3e-fae5a8734981,92,2021-05-15 05:55:12
30c77848-b0ca-4f48-a78c-b8923b8cf895,94,2021-05-15 06:59:40
b76b02ce-f21f-4d42-8ebc-4223dc0980da,41,2021-05-15 09:44:43
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,59,2021-05-16 02:50:07
d5e3fd09-e774-4d97-8a44-9414f02e14cb,95,2021-05-16 10:10:51
43b5898e-2898-4586-8366-7aeb34e951fa,21,2021-05-17 13:16:24
b76b02ce-f21f-4d42-8ebc-4223dc0980da,80,2021-05-18 04:55:02
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,83,2021-05-18 09:43:53
e44e5d7b-e127-49c6-bbc1-348d0dbd9088,82,2021-05-20 23:05:07
61b65069-1af1-40fb-8405-669349affd66,57,2021-05-22 02:59:36
e5a558eb-43dd-4aa8-90d4-281d1e9a3c97,43,2021-05-22 08:50:53
9976c7d6-4d58-4558-8d78-0c9328b73ae1,52,2021-05-22 17:50:19
184e96cf-84ce-40df-93c7-b3a89572e175,8,2021-05-23 07:38:52
f212d0b5-0f4a-4743-b670-a64bab7ef6c4,16,2021-05-23 12:24:22
4362791f-dea2-41d8-ac56-c80f811a8487,9,2021-05-24 06:01:29
a90ca77c-e839-460d-8047-b5bf1e70f471,44,2021-05-24 13:15:04
385fc5c2-299a-4f44-b79b-df22fc623278,33,2021-05-24 19:57:04
fe2c931c-4973-4c30-aec6-300aab577f02,5,2021-05-24 22:26:53
4cb59c86-51a6-46a7-97ed-0274d448f9da,12,2021-05-25 05:27:16
b21456e9-eb12-485e-bef1-bcae563e11b4,46,2021-05-26 19:32:12
63a02edc-682c-488a-a7ed-98c659b7e6d2,46,2021-05-27 02:44:04
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,12,2021-05-27 23:24:53
cb927c97-9025-40bb-a563-f20b644946c3,67,2021-05-28 19:39:02
53d3af82-a9cc-4b30-89b4-2755f9beaaed,44,2021-05-28 19:39:53
9effa928-16c5-4438-ac9f-7ad852f5efa0,20,2021-05-29 08:54:51
3b7e01f7-6778-4bc0-b31d-7ec866ea8c95,80,2021-05-30 01:31:07
d5e3fd09-e774-4d97-8a44-9414f02e14cb,14,2021-06-01 03:13:46
5627c847-b50f-486a-ac01-fec29c5ee5b3,77,2021-06-01 15:10:52
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,60,2021-06-01 18:20:13
e7f570bf-a190-47fe-9466-7711669513d1,24,2021-06-01 22:11:21
80108da1-eb03-467a-a297-b44f5724f9cb,93,2021-06-02 01:01:57
87f66716-d900-49b4-bde4-92bb55b44536,77,2021-06-02 08:49:32
4362791f-dea2-41d8-ac56-c80f811a8487,13,2021-06-03 12:14:57
b774db42-b90a-41f9-baed-a0873e63af98,38,2021-06-04 04:29:13
6c31f465-8df8-4630-8988-1dac1a950bed,100,2021-06-05 02:05:29
b21456e9-eb12-485e-bef1-bcae563e11b4,33,2021-06-05 14:12:04
9f76499a-2e82-41c6-bbef-8f7c09c9d287,58,2021-06-06 11:05:13
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,2,2021-06-07 20:09:50
61b65069-1af1-40fb-8405-669349affd66,59,2021-06-08 03:47:03
23631745-9811-4e90-8cae-f429c831ee7d,36,2021-06-08 23:04:02
cb927c97-9025-40bb-a563-f20b644946c3,37,2021-06-09 07:13:20
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,29,2021-06-10 02:19:00
4362791f-dea2-41d8-ac56-c80f811a8487,99,2021-06-10 12:22:27
b30b9e6a-95a5-44f6-bd9b-b89c252c6e3b,48,2021-06-10 22:22:35
a7221354-1cf2-474b-b0ec-c5d62aff2429,54,2021-06-11 11:17:11
c228799f-a20c-41c0-99f7-cbece2d77d88,55,2021-06-11 13:14:38
5627c847-b50f-486a-ac01-fec29c5ee5b3,43,2021-06-11 18:58:18
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,64,2021-06-13 00:20:53
c228799f-a20c-41c0-99f7-cbece2d77d88,13,2021-06-13 00:44:46
b3a39b62-bbd1-46e0-8222-71bd9465fab5,52,2021-06-13 05:39:25
132fe2fc-8919-4d1a-aa67-0ed5d5c875ee,55,2021-06-13 12:13:15
7696fa6d-9f61-44e5-b38b-726461631683,15,2021-06-13 23:44:56
a7221354-1cf2-474b-b0ec-c5d62aff2429,62,2021-06-14 07:51:08
42e952ee-8bb9-49ac-ba46-d7d9d4d92777,36,2021-06-15 01:03:20
6c31f465-8df8-4630-8988-1dac1a950bed,77,2021-06-16 21:37:37
806057da-27ca-4726-85f4-528b828c6f8a,4,2021-06-17 17:17:53
5f775fa4-0d79-4300-8553-e3c17d7d0a0f,19,2021-06-20 07:18:20
dc1d4e1e-1e18-4dd2-a5c2-56f2c91f7820,61,2021-06-21 03:17:50
4362791f-dea2-41d8-ac56-c80f811a8487,29,2021-06-21 05:58:25
c2f9a906-0756-4e6e-b21c-7fe80931e42d,75,2021-06-21 12:13:26
fd2b16cf-a3fc-452d-89ac-ac3587864378,27,2021-06-22 05:03:23
4399a464-bd77-49b1-a7e3-f5d26103cc13,17,2021-06-22 20:32:19
c11772f7-b140-4ddd-86ce-a14e8f37a4a7,68,2021-06-23 04:26:06
9effa928-16c5-4438-ac9f-7ad852f5efa0,39,2021-06-24 07:49:47
38bd2cb0-0a9f-47a6-8a0f-c36e8f80ee9c,83,2021-06-24 17:32:31
666e4f2f-ac77-416f-8932-b219ab61eeea,6,2021-06-26 22:52:12
947ea6ee-ad41-49d4-a131-3b2fa18ca86b,1,2021-06-27 01:43:07
e7f570bf-a190-47fe-9466-7711669513d1,8,2021-06-27 19:23:11
9f76499a-2e82-41c6-bbef-8f7c09c9d287,45,2021-06-27 22:57:40
f7dab0ef-4c57-4221-b602-dcb71087dee8,46,2021-06-28 03:47:41
9effa928-16c5-4438-ac9f-7ad852f5efa0,46,2021-06-29 00:46:15
80108da1-eb03-467a-a297-b44f5724f9cb,54,2021-06-29 06:30:36
ce6cbed7-58a7-4b93-96f5-b53b7550b2a5,13,2021-06-29 12:17:43
a665db39-536c-4c1d-b53b-3b0cb8f678bb,58,2021-06-30 19:06:16
1e62e0d2-a025-4e4a-9d57-c8068009bfd9,81,2021-07-01 17:46:42
d0bffcfe-82f6-48a3-a408-ba4f96a1e9af,88,2021-07-01 19:25:00
afc114e2-099f-40f4-a376-2909774a9a7f,20,2021-07-01 22:55:45
806057da-27ca-4726-85f4-528b828c6f8a,85,2021-07-02 15:26:52
30c77848-b0ca-4f48-a78c-b8923b8cf895,69,2021-07-03 04:01:03
a7221354-1cf2-474b-b0ec-c5d62aff2429,29,2021-07-04 05:32:55
